Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Avg Time Connected,Avg Commands Run,Avg File Modifications
1340,4,2022-10-21 15:20:09.491,0.297,0,0,2022-10-23-1441_DATABASE_4_log,,,,
1341,1,2022-10-21 15:20:09.491,0.308,0,0,2022-10-23-1442_DATABASE_1_log,,,,
1342,4,2022-10-21 15:20:09.492,0.311,0,0,2022-10-23-1442_DATABASE_4_log,,,,
1343,1,2022-10-21 15:20:09.492,-0.504,0,0,2022-10-23-1443_DATABASE_1_log,,,,
1344,1,2022-10-21 15:20:09.492,-0.912,0,0,2022-10-23-1444_DATABASE_1_log,,,,
1345,4,2022-10-21 15:20:09.494,-0.762,0,0,2022-10-23-1444_DATABASE_4_log,,,,
1346,1,2022-10-21 15:20:09.494,-0.059,0,0,2022-10-23-1445_DATABASE_1_log,,,,
1347,2,2022-10-21 15:20:09.501,-0.059,0,0,2022-10-23-1445_DATABASE_2_log,,,,
1348,4,2022-10-21 15:20:09.502,-0.058,0,0,2022-10-23-1445_DATABASE_4_log,,,,
1349,1,2022-10-21 15:20:09.503,-0.058,0,0,2022-10-23-1446_DATABASE_1_log,,,,
1350,1,2022-10-21 15:20:09.503,-0.054,0,0,2022-10-23-1447_DATABASE_1_log,,,,
1351,2,2022-10-21 15:20:09.504,-0.054,0,0,2022-10-23-1447_DATABASE_2_log,,,,
1352,4,2022-10-21 15:20:09.504,-0.053,0,0,2022-10-23-1447_DATABASE_4_log,,,,
1353,1,2022-10-21 15:20:09.504,-0.052,0,0,2022-10-23-1448_DATABASE_1_log,,,,
1354,2,2022-10-21 15:20:09.506,-0.052,0,0,2022-10-23-1448_DATABASE_2_log,,,,
1355,4,2022-10-21 15:20:09.506,-0.05,0,0,2022-10-23-1448_DATABASE_4_log,,,,
1356,1,2022-10-21 15:20:09.506,-0.05,0,0,2022-10-23-1449_DATABASE_1_log,,,,
1357,1,2022-10-21 15:20:09.507,-0.049,0,0,2022-10-23-1450_DATABASE_1_log,,,,
1358,4,2022-10-21 15:20:09.507,-0.048,0,0,2022-10-23-1450_DATABASE_4_log,,,,
1359,1,2022-10-21 15:20:09.507,-0.048,0,0,2022-10-23-1451_DATABASE_1_log,,,,
1360,4,2022-10-21 15:20:11.193,-0.048,0,0,2022-10-23-1451_DATABASE_4_log,,,,
1361,1,2022-10-21 15:20:11.194,-0.044,0,0,2022-10-23-1452_DATABASE_1_log,,,,
1362,4,2022-10-21 15:20:11.196,-0.043,0,0,2022-10-23-1452_DATABASE_4_log,,,,
1363,1,2022-10-21 15:20:11.199,-0.043,0,0,2022-10-23-1453_DATABASE_1_log,,,,
1364,1,2022-10-21 15:20:11.199,-0.042,0,0,2022-10-23-1454_DATABASE_1_log,,,,
1365,4,2022-10-21 15:20:11.199,0.424,0,0,2022-10-23-1454_DATABASE_4_log,,,,
1366,1,2022-10-21 15:20:11.200,-0.554,0,0,2022-10-23-1455_DATABASE_1_log,,,,
1367,4,2022-10-21 15:20:11.200,-0.551,0,0,2022-10-23-1455_DATABASE_4_log,,,,
1368,1,2022-10-21 15:20:11.202,-0.551,0,0,2022-10-23-1456_DATABASE_1_log,,,,
1369,4,2022-10-21 15:20:11.214,-0.539,0,0,2022-10-23-1456_DATABASE_4_log,,,,
1370,1,2022-10-21 15:20:11.215,-0.537,0,0,2022-10-23-1457_DATABASE_1_log,,,,
1371,4,2022-10-21 15:20:11.216,-0.534,0,0,2022-10-23-1457_DATABASE_4_log,,,,
1372,1,2022-10-21 15:20:11.216,-0.522,0,0,2022-10-23-1458_DATABASE_1_log,,,,
1373,1,2022-10-21 15:20:11.217,-0.499,0,0,2022-10-23-1459_DATABASE_1_log,,,,
1374,4,2022-10-21 15:20:11.218,-0.456,0,0,2022-10-23-1459_DATABASE_4_log,,,,
1375,1,2022-10-21 15:56:42.898,0,0,0,2022-10-23-1500_DATABASE_1_log,,,,
1376,4,2022-10-21 15:56:42.899,-0.118,0,0,2022-10-23-1500_DATABASE_4_log,,,,
1377,1,2022-10-21 15:56:42.900,-0.116,0,0,2022-10-23-1501_DATABASE_1_log,,,,
1378,4,2022-10-21 15:56:42.900,-0.096,0,0,2022-10-23-1501_DATABASE_4_log,,,,
1379,1,2022-10-21 15:56:42.901,-0.075,0,0,2022-10-23-1502_DATABASE_1_log,,,,
1380,1,2022-10-21 15:56:42.901,-0.051,0,0,2022-10-23-1503_DATABASE_1_log,,,,
1381,4,2022-10-21 15:56:42.901,-0.051,0,0,2022-10-23-1503_DATABASE_4_log,,,,
1382,1,2022-10-21 15:56:42.905,-0.05,0,0,2022-10-23-1504_DATABASE_1_log,,,,
1383,4,2022-10-21 15:56:42.906,-0.045,0,0,2022-10-23-1504_DATABASE_4_log,,,,
1384,1,2022-10-21 15:56:42.906,-0.036,0,0,2022-10-23-1505_DATABASE_1_log,,,,
1385,4,2022-10-21 15:56:43.891,-0.035,0,0,2022-10-23-1505_DATABASE_4_log,,,,
1386,1,2022-10-21 15:56:44.912,-0.034,0,0,2022-10-23-1506_DATABASE_1_log,,,,
1387,4,2022-10-21 15:58:12.916,-0.028,0,0,2022-10-23-1506_DATABASE_4_log,,,,
1388,1,2022-10-21 15:58:12.918,-0.026,0,0,2022-10-23-1507_DATABASE_1_log,,,,
1389,1,2022-10-21 15:58:12.921,0.776,0,0,2022-10-23-1508_DATABASE_1_log,,,,
1390,4,2022-10-21 15:58:12.921,0.777,0,0,2022-10-23-1508_DATABASE_4_log,,,,
1391,1,2022-10-21 15:58:12.922,0.778,0,0,2022-10-23-1509_DATABASE_1_log,,,,
1392,4,2022-10-21 15:58:12.923,0.778,0,0,2022-10-23-1509_DATABASE_4_log,,,,
1393,1,2022-10-21 15:58:12.923,0.778,0,0,2022-10-23-1510_DATABASE_1_log,,,,
1394,4,2022-10-21 15:58:12.924,0.778,0,0,2022-10-23-1510_DATABASE_4_log,,,,
1395,1,2022-10-21 15:58:12.924,0.791,0,0,2022-10-23-1511_DATABASE_1_log,,,,
1396,1,2022-10-21 15:58:12.925,0.791,0,0,2022-10-23-1512_DATABASE_1_log,,,,
1397,4,2022-10-21 15:58:12.925,0.792,0,0,2022-10-23-1512_DATABASE_4_log,,,,
1398,1,2022-10-21 15:58:12.926,0.802,0,0,2022-10-23-1513_DATABASE_1_log,,,,
1399,4,2022-10-21 15:58:12.926,0.813,0,0,2022-10-23-1513_DATABASE_4_log,,,,
1400,1,2022-10-21 15:58:12.927,0.813,0,0,2022-10-23-1514_DATABASE_1_log,,,,
1401,1,2022-10-21 15:58:12.939,0.216,0,0,2022-10-23-1515_DATABASE_1_log,,,,
1402,4,2022-10-21 15:58:12.941,0.218,0,0,2022-10-23-1515_DATABASE_4_log,,,,
1403,1,2022-10-21 15:58:12.942,0.219,0,0,2022-10-23-1516_DATABASE_1_log,,,,
1404,4,2022-10-21 15:58:12.945,0.255,0,0,2022-10-23-1516_DATABASE_4_log,,,,
1405,1,2022-10-21 15:58:12.945,0.268,0,0,2022-10-23-1517_DATABASE_1_log,,,,
1406,4,2022-10-21 15:58:12.945,0.269,0,0,2022-10-23-1517_DATABASE_4_log,,,,
1407,1,2022-10-21 15:58:12.949,0.283,0,0,2022-10-23-1518_DATABASE_1_log,,,,
1408,4,2022-10-21 15:58:12.949,0.286,0,0,2022-10-23-1518_DATABASE_4_log,,,,
1409,1,2022-10-21 15:58:12.949,0.287,0,0,2022-10-23-1519_DATABASE_1_log,,,,
1410,1,2022-10-21 15:58:12.950,0,0,0,2022-10-23-1520_DATABASE_1_log,,,,
1411,1,2022-10-21 15:58:12.956,-0.725,0,0,2022-10-23-1521_DATABASE_1_log,,,,
1412,1,2022-10-21 15:58:12.957,-0.017,0,0,2022-10-23-1522_DATABASE_1_log,,,,
1413,1,2022-10-21 15:58:12.957,-0.016,0,0,2022-10-23-1523_DATABASE_1_log,,,,
1414,1,2022-10-21 15:58:13.853,-0.012,0,0,2022-10-23-1524_DATABASE_1_log,,,,
1415,1,2022-10-21 15:58:13.856,-0.012,0,0,2022-10-23-1525_DATABASE_1_log,,,,
1416,1,2022-10-21 15:58:13.856,0.049,0,0,2022-10-23-1526_DATABASE_1_log,,,,
1417,1,2022-10-21 15:58:13.857,0.541,0,0,2022-10-23-1527_DATABASE_1_log,,,,
1418,1,2022-10-21 15:58:13.873,-0.384,0,0,2022-10-23-1528_DATABASE_1_log,,,,
1419,1,2022-10-21 15:58:13.875,-0.655,0,0,2022-10-23-1529_DATABASE_1_log,,,,
1420,1,2022-10-21 16:07:02.003,-0.654,0,0,2022-10-23-1530_DATABASE_1_log,,,,
1421,3,2022-10-21 16:23:20.734,-0.653,0,0,2022-10-23-1530_DATABASE_3_log,,,,
1422,1,2022-10-21 16:07:07.593,-0.653,0,0,2022-10-23-1531_DATABASE_1_log,,,,
1423,1,2022-10-21 16:25:01.797,-0.652,0,0,2022-10-23-1532_DATABASE_1_log,,,,
1424,1,2022-10-21 16:27:13.841,-0.652,0,0,2022-10-23-1533_DATABASE_1_log,,,,
1425,1,2022-10-21 16:42:45.873,-0.646,0,0,2022-10-23-1534_DATABASE_1_log,,,,
1426,3,2022-10-21 16:42:45.879,-0.645,0,0,2022-10-23-1534_DATABASE_3_log,,,,
1427,1,2022-10-21 16:42:45.886,-0.641,0,0,2022-10-23-1535_DATABASE_1_log,,,,
1428,1,2022-10-21 16:42:45.896,-0.64,0,0,2022-10-23-1536_DATABASE_1_log,,,,
1429,3,2022-10-21 16:42:45.925,-0.639,0,0,2022-10-23-1536_DATABASE_3_log,,,,
1430,1,2022-10-21 16:42:45.926,-0.637,0,0,2022-10-23-1537_DATABASE_1_log,,,,
1431,3,2022-10-21 16:42:45.935,-0.634,0,0,2022-10-23-1537_DATABASE_3_log,,,,
1432,1,2022-10-21 16:42:45.961,-0.631,0,0,2022-10-23-1538_DATABASE_1_log,,,,
1433,3,2022-10-21 16:42:45.983,0.042,0,0,2022-10-23-1538_DATABASE_3_log,,,,
1434,1,2022-10-21 16:42:48.875,-0.656,0,0,2022-10-23-1539_DATABASE_1_log,,,,
1435,3,2022-10-21 16:42:48.876,-0.64,0,0,2022-10-23-1539_DATABASE_3_log,,,,
1436,1,2022-10-21 16:42:48.877,-0.638,0,0,2022-10-23-1540_DATABASE_1_log,,,,
1437,3,2022-10-21 16:42:50.827,-0.593,0,0,2022-10-23-1540_DATABASE_3_log,,,,
1438,1,2022-10-21 16:42:53.216,0.018,0,0,2022-10-23-1541_DATABASE_1_log,,,,
1439,3,2022-10-21 16:43:47.553,0.019,0,0,2022-10-23-1541_DATABASE_3_log,,,,
1440,1,2022-10-21 16:53:08.146,0.019,0,0,2022-10-23-1542_DATABASE_1_log,,,,
1441,3,2022-10-21 17:09:02.877,0.072,0,0,2022-10-23-1542_DATABASE_3_log,,,,
1442,1,2022-10-21 17:09:02.879,-0.756,0,0,2022-10-23-1543_DATABASE_1_log,,,,
1443,3,2022-10-21 17:09:02.879,-0.602,0,0,2022-10-23-1543_DATABASE_3_log,,,,
1444,1,2022-10-21 17:09:02.880,-0.601,0,0,2022-10-23-1544_DATABASE_1_log,,,,
1445,3,2022-10-21 17:09:02.880,-0.393,0,0,2022-10-23-1544_DATABASE_3_log,,,,
1446,1,2022-10-21 17:09:02.881,-0.383,0,0,2022-10-23-1545_DATABASE_1_log,,,,
1447,3,2022-10-21 17:09:02.881,-0.378,0,0,2022-10-23-1545_DATABASE_3_log,,,,
1448,1,2022-10-21 17:09:02.881,-0.298,0,0,2022-10-23-1546_DATABASE_1_log,,,,
1449,3,2022-10-21 17:09:02.882,-0.032,0,0,2022-10-23-1546_DATABASE_3_log,,,,
1450,1,2022-10-21 17:09:02.882,-0.017,0,0,2022-10-23-1547_DATABASE_1_log,,,,
1451,3,2022-10-21 17:09:02.882,-0.016,0,0,2022-10-23-1547_DATABASE_3_log,,,,
1452,1,2022-10-21 17:09:02.883,-0.016,0,0,2022-10-23-1548_DATABASE_1_log,,,,
1453,3,2022-10-21 17:09:02.894,-0.01,0,0,2022-10-23-1548_DATABASE_3_log,,,,
1454,1,2022-10-21 17:09:02.894,0.044,0,0,2022-10-23-1549_DATABASE_1_log,,,,
1455,3,2022-10-21 17:09:02.894,-0.508,0,0,2022-10-23-1549_DATABASE_3_log,,,,
1456,1,2022-10-21 17:09:02.895,-0.501,0,0,2022-10-23-1550_DATABASE_1_log,,,,
1457,3,2022-10-21 17:09:02.895,-0.113,0,0,2022-10-23-1550_DATABASE_3_log,,,,
1458,1,2022-10-21 17:09:02.898,-0.086,0,0,2022-10-23-1551_DATABASE_1_log,,,,
1459,3,2022-10-21 17:09:02.898,0.041,0,0,2022-10-23-1551_DATABASE_3_log,,,,
1460,1,2022-10-21 17:09:02.898,0.047,0,0,2022-10-23-1552_DATABASE_1_log,,,,
1461,3,2022-10-21 17:09:02.899,0.085,0,0,2022-10-23-1552_DATABASE_3_log,,,,
1462,1,2022-10-21 17:09:02.899,0.176,0,0,2022-10-23-1553_DATABASE_1_log,,,,
1463,3,2022-10-21 17:09:02.899,0.075,0,0,2022-10-23-1553_DATABASE_3_log,,,,
1464,1,2022-10-21 17:09:02.899,0.076,0,0,2022-10-23-1554_DATABASE_1_log,,,,
1465,3,2022-10-21 17:09:02.902,0.076,0,0,2022-10-23-1554_DATABASE_3_log,,,,
1466,1,2022-10-21 17:09:02.903,0.077,0,0,2022-10-23-1555_DATABASE_1_log,,,,
1467,3,2022-10-21 17:09:02.904,0.081,0,0,2022-10-23-1555_DATABASE_3_log,,,,
1468,1,2022-10-21 17:09:02.905,0.082,0,0,2022-10-23-1556_DATABASE_1_log,,,,
1469,3,2022-10-21 17:09:02.905,0.082,0,0,2022-10-23-1556_DATABASE_3_log,,,,
1470,1,2022-10-21 17:09:02.905,0.083,0,0,2022-10-23-1557_DATABASE_1_log,,,,
1471,3,2022-10-21 17:09:02.906,0.084,0,0,2022-10-23-1557_DATABASE_3_log,,,,
1472,1,2022-10-21 17:09:02.935,0.084,0,0,2022-10-23-1558_DATABASE_1_log,,,,
1473,3,2022-10-21 17:09:04.384,0.084,0,0,2022-10-23-1558_DATABASE_3_log,,,,
1474,1,2022-10-21 17:27:37.763,-0.913,0,0,2022-10-23-1559_DATABASE_1_log,,,,
1475,3,2022-10-21 17:28:56.509,-0.907,0,0,2022-10-23-1559_DATABASE_3_log,,,,
1476,1,2022-10-21 17:44:01.235,-0.906,0,0,2022-10-23-1600_DATABASE_1_log,,,,
1477,3,2022-10-21 17:49:12.524,-0.904,0,0,2022-10-23-1600_DATABASE_3_log,,,,
1478,1,2022-10-21 17:49:12.525,-0.903,0,0,2022-10-23-1601_DATABASE_1_log,,,,
1479,3,2022-10-21 17:49:12.530,-0.892,0,0,2022-10-23-1601_DATABASE_3_log,,,,
1480,1,2022-10-21 17:49:12.530,-0.889,0,0,2022-10-23-1602_DATABASE_1_log,,,,
1481,3,2022-10-21 17:49:12.531,-0.887,0,0,2022-10-23-1602_DATABASE_3_log,,,,
1482,1,2022-10-21 17:49:12.531,0.105,0,0,2022-10-23-1603_DATABASE_1_log,,,,
1483,3,2022-10-21 17:49:13.523,0.007,0,0,2022-10-23-1603_DATABASE_3_log,,,,
1484,1,2022-10-21 17:49:13.525,0.009,0,0,2022-10-23-1604_DATABASE_1_log,,,,
1485,3,2022-10-21 17:49:13.659,0.009,0,0,2022-10-23-1604_DATABASE_3_log,,,,
1486,1,2022-10-21 17:53:33.152,0.009,0,0,2022-10-23-1605_DATABASE_1_log,,,,
1487,3,2022-10-21 17:53:33.163,0.022,0,0,2022-10-23-1605_DATABASE_3_log,,,,
1488,1,2022-10-21 17:53:33.165,0.022,0,0,2022-10-23-1606_DATABASE_1_log,,,,
1489,3,2022-10-21 17:53:33.165,0.023,0,0,2022-10-23-1606_DATABASE_3_log,,,,
1490,1,2022-10-21 17:53:33.166,0.023,0,0,2022-10-23-1607_DATABASE_1_log,,,,
1491,3,2022-10-21 17:53:33.166,0.024,0,0,2022-10-23-1607_DATABASE_3_log,,,,
1492,1,2022-10-21 17:53:33.167,0.002,0,0,2022-10-23-1608_DATABASE_1_log,,,,
1493,3,2022-10-21 17:53:33.167,0.002,0,0,2022-10-23-1608_DATABASE_3_log,,,,
1494,1,2022-10-21 17:53:33.171,0.001,0,0,2022-10-23-1609_DATABASE_1_log,,,,
1495,3,2022-10-21 17:53:33.172,0.001,0,0,2022-10-23-1609_DATABASE_3_log,,,,
1496,1,2022-10-21 17:53:33.172,0.002,0,0,2022-10-23-1610_DATABASE_1_log,,,,
1497,3,2022-10-21 17:53:33.172,0.015,0,0,2022-10-23-1610_DATABASE_3_log,,,,
1498,1,2022-10-21 17:53:33.173,0.027,0,0,2022-10-23-1611_DATABASE_1_log,,,,
1499,3,2022-10-21 17:53:33.966,0.028,0,0,2022-10-23-1611_DATABASE_3_log,,,,
1500,1,2022-10-21 17:53:33.966,0.044,0,0,2022-10-23-1612_DATABASE_1_log,,,,
1501,3,2022-10-21 17:53:33.967,0.062,0,0,2022-10-23-1612_DATABASE_3_log,,,,
1502,1,2022-10-21 17:53:38.837,0.039,0,0,2022-10-23-1613_DATABASE_1_log,,,,
1503,3,2022-10-21 17:53:38.838,-0.08,0,0,2022-10-23-1613_DATABASE_3_log,,,,
1504,1,2022-10-21 17:53:38.839,-0.385,0,0,2022-10-23-1614_DATABASE_1_log,,,,
1505,3,2022-10-21 17:53:38.839,0.361,0,0,2022-10-23-1614_DATABASE_3_log,,,,
1506,1,2022-10-21 17:49:15.526,0.363,0,0,2022-10-23-1615_DATABASE_1_log,,,,
1507,3,2022-10-21 17:49:15.528,0.371,0,0,2022-10-23-1615_DATABASE_3_log,,,,
1508,1,2022-10-21 17:49:15.531,0.371,0,0,2022-10-23-1616_DATABASE_1_log,,,,
1509,3,2022-10-21 17:49:15.532,0.372,0,0,2022-10-23-1616_DATABASE_3_log,,,,
1510,1,2022-10-21 17:49:15.532,0.373,0,0,2022-10-23-1617_DATABASE_1_log,,,,
1511,3,2022-10-21 17:57:50.363,0.373,0,0,2022-10-23-1617_DATABASE_3_log,,,,
1512,1,2022-10-21 18:04:24.214,0.374,0,0,2022-10-23-1618_DATABASE_1_log,,,,
1513,3,2022-10-21 18:04:24.222,0.375,0,0,2022-10-23-1618_DATABASE_3_log,,,,
1514,1,2022-10-21 18:04:24.222,0.376,0,0,2022-10-23-1619_DATABASE_1_log,,,,
1515,3,2022-10-21 18:04:24.223,0.376,0,0,2022-10-23-1619_DATABASE_3_log,,,,
1516,1,2022-10-21 18:04:24.223,0.402,0,0,2022-10-23-1620_DATABASE_1_log,,,,
1517,3,2022-10-21 18:04:24.224,0.431,0,0,2022-10-23-1620_DATABASE_3_log,,,,
1518,1,2022-10-21 18:04:24.225,0.432,0,0,2022-10-23-1621_DATABASE_1_log,,,,
1519,3,2022-10-21 18:04:24.226,0.626,0,0,2022-10-23-1621_DATABASE_3_log,,,,
1520,1,2022-10-21 18:04:24.226,-0.461,0,0,2022-10-23-1622_DATABASE_1_log,,,,
1521,3,2022-10-21 18:04:24.227,-0.325,0,0,2022-10-23-1622_DATABASE_3_log,,,,
1522,1,2022-10-21 18:04:24.227,-0.284,0,0,2022-10-23-1623_DATABASE_1_log,,,,
1523,3,2022-10-21 18:04:24.232,-0.277,0,0,2022-10-23-1623_DATABASE_3_log,,,,
1524,1,2022-10-21 18:04:24.232,-0.168,0,0,2022-10-23-1624_DATABASE_1_log,,,,
1525,3,2022-10-21 18:04:24.233,-0.099,0,0,2022-10-23-1624_DATABASE_3_log,,,,
1526,1,2022-10-21 18:04:24.235,0,0,0,2022-10-23-1625_DATABASE_1_log,,,,
1527,3,2022-10-21 18:04:24.237,0.198,0,0,2022-10-23-1625_DATABASE_3_log,,,,
1528,1,2022-10-21 18:04:24.237,0.215,0,0,2022-10-23-1626_DATABASE_1_log,,,,
1529,3,2022-10-21 18:04:24.239,0.223,0,0,2022-10-23-1626_DATABASE_3_log,,,,
1530,1,2022-10-21 18:04:24.240,0.223,0,0,2022-10-23-1627_DATABASE_1_log,,,,
1531,3,2022-10-21 18:04:24.240,0.225,0,0,2022-10-23-1627_DATABASE_3_log,,,,
1532,1,2022-10-21 18:04:24.241,0.229,0,0,2022-10-23-1628_DATABASE_1_log,,,,
1533,3,2022-10-21 18:04:24.241,0.233,0,0,2022-10-23-1628_DATABASE_3_log,,,,
1534,1,2022-10-21 18:04:24.242,0.234,0,0,2022-10-23-1629_DATABASE_1_log,,,,
1535,3,2022-10-21 18:04:24.242,0.235,0,0,2022-10-23-1629_DATABASE_3_log,,,,
1536,1,2022-10-21 18:04:24.242,0.235,0,0,2022-10-23-1630_DATABASE_1_log,,,,
1537,3,2022-10-21 18:04:24.243,0.236,0,0,2022-10-23-1630_DATABASE_3_log,,,,
1538,1,2022-10-21 18:04:24.243,0.243,0,0,2022-10-23-1631_DATABASE_1_log,,,,
1539,3,2022-10-21 18:04:24.243,0.252,0,0,2022-10-23-1631_DATABASE_3_log,,,,
1540,1,2022-10-21 18:04:24.244,0.272,0,0,2022-10-23-1632_DATABASE_1_log,,,,
1541,3,2022-10-21 18:04:24.244,0.287,0,0,2022-10-23-1632_DATABASE_3_log,,,,
1542,1,2022-10-21 18:04:24.244,0.302,0,0,2022-10-23-1633_DATABASE_1_log,,,,
1543,3,2022-10-21 18:04:24.245,0.308,0,0,2022-10-23-1633_DATABASE_3_log,,,,
1544,1,2022-10-21 18:04:24.252,0.314,0,0,2022-10-23-1634_DATABASE_1_log,,,,
1545,3,2022-10-21 18:04:24.253,0.231,0,0,2022-10-23-1634_DATABASE_3_log,,,,
1546,1,2022-10-21 18:04:24.311,0.234,0,0,2022-10-23-1635_DATABASE_1_log,,,,
1547,3,2022-10-21 18:04:24.312,0.622,0,0,2022-10-23-1635_DATABASE_3_log,,,,
1548,1,2022-10-21 18:04:24.312,0.634,0,0,2022-10-23-1636_DATABASE_1_log,,,,
1549,3,2022-10-21 18:04:24.312,0.637,0,0,2022-10-23-1636_DATABASE_3_log,,,,
1550,1,2022-10-21 18:04:24.312,0.637,0,0,2022-10-23-1637_DATABASE_1_log,,,,
1551,3,2022-10-21 18:04:24.317,0.665,0,0,2022-10-23-1637_DATABASE_3_log,,,,
1552,1,2022-10-21 18:11:30.434,0.665,0,0,2022-10-23-1638_DATABASE_1_log,,,,
1553,3,2022-10-21 18:17:40.073,-0.274,0,0,2022-10-23-1638_DATABASE_3_log,,,,
1554,1,2022-10-21 18:21:22.922,-0.099,0,0,2022-10-23-1639_DATABASE_1_log,,,,
1555,3,2022-10-21 18:21:22.923,0,0,0,2022-10-23-1639_DATABASE_3_log,,,,
1556,1,2022-10-21 18:21:22.926,-0.414,0,0,2022-10-23-1640_DATABASE_1_log,,,,
1557,3,2022-10-21 18:21:22.926,0.149,0,0,2022-10-23-1640_DATABASE_3_log,,,,
1558,1,2022-10-21 18:21:22.927,0.152,0,0,2022-10-23-1641_DATABASE_1_log,,,,
1559,3,2022-10-21 18:21:22.940,0.152,0,0,2022-10-23-1641_DATABASE_3_log,,,,
1560,1,2022-10-21 18:22:47.545,0.153,0,0,2022-10-23-1642_DATABASE_1_log,,,,
1561,3,2022-10-21 18:34:17.643,0.155,0,0,2022-10-23-1642_DATABASE_3_log,,,,
1562,1,2022-10-21 18:45:01.363,0.156,0,0,2022-10-23-1643_DATABASE_1_log,,,,
1563,3,2022-10-21 18:45:01.365,0.156,0,0,2022-10-23-1643_DATABASE_3_log,,,,
1564,1,2022-10-21 18:45:01.365,0.157,0,0,2022-10-23-1644_DATABASE_1_log,,,,
1565,3,2022-10-21 18:45:01.366,0.158,0,0,2022-10-23-1644_DATABASE_3_log,,,,
1566,1,2022-10-21 18:45:01.366,0.158,0,0,2022-10-23-1645_DATABASE_1_log,,,,
1567,3,2022-10-21 18:45:01.366,0.159,0,0,2022-10-23-1645_DATABASE_3_log,,,,
1568,1,2022-10-21 18:45:01.367,0.159,0,0,2022-10-23-1646_DATABASE_1_log,,,,
1569,3,2022-10-21 18:45:01.375,0.16,0,0,2022-10-23-1646_DATABASE_3_log,,,,
1570,1,2022-10-21 18:45:01.375,0.166,0,0,2022-10-23-1647_DATABASE_1_log,,,,
1571,3,2022-10-21 18:45:01.376,0.179,0,0,2022-10-23-1647_DATABASE_3_log,,,,
1572,1,2022-10-21 18:45:01.377,0.18,0,0,2022-10-23-1648_DATABASE_1_log,,,,
1573,3,2022-10-21 18:45:01.378,0.18,0,0,2022-10-23-1648_DATABASE_3_log,,,,
1574,1,2022-10-21 18:45:01.379,0.187,0,0,2022-10-23-1649_DATABASE_1_log,,,,
1575,3,2022-10-21 18:45:01.379,0.335,0,0,2022-10-23-1649_DATABASE_3_log,,,,
1576,1,2022-10-21 18:45:01.379,-0.534,0,0,2022-10-23-1650_DATABASE_1_log,,,,
1577,3,2022-10-21 18:45:01.379,0.435,0,0,2022-10-23-1650_DATABASE_3_log,,,,
1578,1,2022-10-21 18:45:01.380,0,0,0,2022-10-23-1651_DATABASE_1_log,,,,
1579,3,2022-10-21 18:45:01.380,-0.271,0,0,2022-10-23-1651_DATABASE_3_log,,,,
1580,1,2022-10-21 18:45:01.421,-0.621,0,0,2022-10-23-1652_DATABASE_1_log,,,,
1581,3,2022-10-21 18:45:01.421,-0.612,0,0,2022-10-23-1652_DATABASE_3_log,,,,
1582,1,2022-10-21 18:45:01.421,-0.603,0,0,2022-10-23-1653_DATABASE_1_log,,,,
1583,3,2022-10-21 18:45:01.430,-0.574,0,0,2022-10-23-1653_DATABASE_3_log,,,,
1584,1,2022-10-21 18:45:01.431,-0.574,0,0,2022-10-23-1654_DATABASE_1_log,,,,
1585,3,2022-10-21 18:45:01.432,-0.573,0,0,2022-10-23-1654_DATABASE_3_log,,,,
1586,1,2022-10-21 18:45:01.433,-0.566,0,0,2022-10-23-1655_DATABASE_1_log,,,,
1587,3,2022-10-21 18:45:01.434,-0.564,0,0,2022-10-23-1655_DATABASE_3_log,,,,
1588,1,2022-10-21 18:45:01.435,-0.544,0,0,2022-10-23-1656_DATABASE_1_log,,,,
1589,3,2022-10-21 18:45:01.435,-0.543,0,0,2022-10-23-1656_DATABASE_3_log,,,,
1590,1,2022-10-21 18:45:01.436,-0.541,0,0,2022-10-23-1657_DATABASE_1_log,,,,
1591,3,2022-10-21 18:45:01.437,-0.467,0,0,2022-10-23-1657_DATABASE_3_log,,,,
1592,1,2022-10-21 18:45:01.437,-0.791,0,0,2022-10-23-1658_DATABASE_1_log,,,,
1593,3,2022-10-21 18:45:01.438,-0.79,0,0,2022-10-23-1658_DATABASE_3_log,,,,
1594,1,2022-10-21 18:45:01.438,-0.79,0,0,2022-10-23-1659_DATABASE_1_log,,,,
1595,3,2022-10-21 18:45:01.466,-0.79,0,0,2022-10-23-1659_DATABASE_3_log,,,,
1596,1,2022-10-21 18:45:01.466,-0.789,0,0,2022-10-23-1700_DATABASE_1_log,,,,
1597,3,2022-10-21 18:45:01.467,-0.789,0,0,2022-10-23-1700_DATABASE_3_log,,,,
1598,1,2022-10-21 18:45:01.467,-0.781,0,0,2022-10-23-1701_DATABASE_1_log,,,,
1599,3,2022-10-21 19:03:00.497,-0.78,0,0,2022-10-23-1701_DATABASE_3_log,,,,
1600,1,2022-10-21 19:03:00.500,-0.779,0,0,2022-10-23-1702_DATABASE_1_log,,,,
1601,3,2022-10-21 19:03:00.500,-0.778,0,0,2022-10-23-1702_DATABASE_3_log,,,,
1602,1,2022-10-21 19:03:00.501,-0.777,0,0,2022-10-23-1703_DATABASE_1_log,,,,
1603,3,2022-10-21 19:03:00.501,-0.777,0,0,2022-10-23-1703_DATABASE_3_log,,,,
1604,1,2022-10-21 19:03:00.502,-0.776,0,0,2022-10-23-1704_DATABASE_1_log,,,,
