Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
2656,4,59:32.6,-0.67,0,0,2022-10-24-0757_DATABASE_4_log,,,,,,
2657,4,59:32.6,-0.042,0,0,2022-10-24-0758_DATABASE_4_log,,,,,,
2658,4,59:33.9,0.257,0,0,2022-10-24-0759_DATABASE_4_log,,,,,,
2659,4,59:33.9,-0.711,0,0,2022-10-24-0800_DATABASE_4_log,,,,,,
2660,4,59:33.9,0,0,0,2022-10-24-0801_DATABASE_4_log,,,,,,
2661,4,59:33.9,-0.298,0,0,2022-10-24-0802_DATABASE_4_log,,,,,,
2662,4,59:33.9,0.036,0,0,2022-10-24-0803_DATABASE_4_log,,,,,,
2663,4,59:33.9,-0.812,0,0,2022-10-24-0805_DATABASE_4_log,,,,,,
2664,4,59:34.3,0.033,0,0,2022-10-24-0806_DATABASE_4_log,,,,,,
2665,4,02:43.5,0,0,0,2022-10-24-0807_DATABASE_4_log,,,,,,
2666,4,02:43.5,-0.848,0,0,2022-10-24-0808_DATABASE_4_log,,,,,,
2667,4,02:43.5,0.513,0,0,2022-10-24-0809_DATABASE_4_log,,,,,,
2668,4,02:43.5,0.321,0,0,2022-10-24-0810_DATABASE_4_log,,,,,,
2669,4,02:43.5,0,0,0,2022-10-24-0811_DATABASE_4_log,,,,,,
2670,4,02:43.5,0.122,0,0,2022-10-24-0812_DATABASE_4_log,,,,,,
2671,4,02:43.5,0.067,0,0,2022-10-24-0813_DATABASE_4_log,,,,,,
2672,4,02:43.5,0.1,0,0,2022-10-24-0814_DATABASE_4_log,,,,,,
2673,4,02:43.5,0.123,0,0,2022-10-24-0815_DATABASE_4_log,,,,,,
2674,4,02:43.5,0.204,0,0,2022-10-24-0816_DATABASE_4_log,,,,,,
2675,4,02:43.5,0.092,0,0,2022-10-24-0818_DATABASE_4_log,,,,,,
2676,4,02:43.5,-0.744,0,0,2022-10-24-0819_DATABASE_4_log,,,,,,
2677,4,02:43.5,0.011,0,0,2022-10-24-0820_DATABASE_4_log,,,,,,
2678,4,02:43.5,0.092,0,0,2022-10-24-0821_DATABASE_4_log,,,,,,
2679,4,02:43.5,0,0,0,2022-10-24-0822_DATABASE_4_log,,,,,,
2680,4,02:43.5,-0.664,0,0,2022-10-24-0823_DATABASE_4_log,,,,,,
2681,4,02:45.3,-0.518,0,0,2022-10-24-0824_DATABASE_4_log,,,,,,
2682,4,02:45.3,-0.937,0,0,2022-10-24-0825_DATABASE_4_log,,,,,,
2683,4,02:45.3,0.422,0,0,2022-10-24-0826_DATABASE_4_log,,,,,,
2684,4,02:45.3,-0.334,0,0,2022-10-24-0827_DATABASE_4_log,,,,,,
2685,4,07:26.2,0.199,0,0,2022-10-24-0829_DATABASE_4_log,,,,,,
2686,4,07:26.2,0.49,0,0,2022-10-24-0830_DATABASE_4_log,,,,,,
2687,4,07:26.2,-0.291,0,0,2022-10-24-0831_DATABASE_4_log,,,,,,
2688,4,07:26.2,0.592,0,0,2022-10-24-0832_DATABASE_4_log,,,,,,
2689,4,07:26.2,0.198,0,0,2022-10-24-0833_DATABASE_4_log,,,,,,
2690,4,07:26.2,0,0,0,2022-10-24-0834_DATABASE_4_log,,,,,,
2691,4,07:26.2,-0.246,0,0,2022-10-24-0835_DATABASE_4_log,,,,,,
2692,4,07:26.2,-0.087,0,0,2022-10-24-0836_DATABASE_4_log,,,,,,
2693,4,07:26.2,-0.525,0,0,2022-10-24-0837_DATABASE_4_log,,,,,,
2694,4,07:26.2,-0.6,0,0,2022-10-24-0838_DATABASE_4_log,,,,,,
2695,4,07:26.2,0.267,0,0,2022-10-24-0839_DATABASE_4_log,,,,,,
2696,4,07:26.2,0.335,0,0,2022-10-24-0841_DATABASE_4_log,,,,,,
2697,4,07:26.2,0.268,0,0,2022-10-24-0842_DATABASE_4_log,,,,,,
2698,4,07:26.2,-0.008,0,0,2022-10-24-0843_DATABASE_4_log,,,,,,
2699,4,07:26.2,0.225,0,0,2022-10-24-0844_DATABASE_4_log,,,,,,
2700,4,07:27.8,-0.491,0,0,2022-10-24-0845_DATABASE_4_log,,,,,,
2701,4,07:27.8,0.13,0,0,2022-10-24-0846_DATABASE_4_log,,,,,,
2702,4,07:27.8,0.141,0,0,2022-10-24-0847_DATABASE_4_log,,,,,,
2703,4,07:27.8,-0.307,0,0,2022-10-24-0848_DATABASE_4_log,,,,,,
2704,4,07:28.6,0.349,0,0,2022-10-24-0849_DATABASE_4_log,,,,,,
2705,4,11:02.2,0.085,0,0,2022-10-24-0850_DATABASE_4_log,,,,,,
2706,4,11:02.2,0.825,0,0,2022-10-24-0852_DATABASE_4_log,,,,,,
2707,4,11:02.2,0.117,0,0,2022-10-24-0853_DATABASE_4_log,,,,,,
2708,4,11:02.2,0.135,0,0,2022-10-24-0854_DATABASE_4_log,,,,,,
2709,4,11:02.2,0.197,0,0,2022-10-24-0855_DATABASE_4_log,,,,,,
2710,4,11:02.2,0.134,0,0,2022-10-24-0856_DATABASE_4_log,,,,,,
2711,4,11:02.2,0.217,0,0,2022-10-24-0857_DATABASE_4_log,,,,,,
2712,4,11:02.2,0.252,0,0,2022-10-24-0858_DATABASE_4_log,,,,,,
2713,4,11:02.2,0.051,0,0,2022-10-24-0859_DATABASE_4_log,,,,,,
2714,4,11:02.2,0.219,0,0,2022-10-24-0900_DATABASE_4_log,,,,,,
2715,4,11:02.2,0,0,0,2022-10-24-0901_DATABASE_4_log,,,,,,
2716,4,11:02.2,0.08,0,0,2022-10-24-0902_DATABASE_4_log,,,,,,
2717,4,11:02.2,-0.231,0,0,2022-10-24-0903_DATABASE_4_log,,,,,,
2718,4,11:02.2,0.002,0,0,2022-10-24-0904_DATABASE_4_log,,,,,,
2719,4,11:02.2,-0.059,0,0,2022-10-24-0906_DATABASE_4_log,,,,,,
2720,4,11:02.2,-0.738,0,0,2022-10-24-0907_DATABASE_4_log,,,,,,
2721,4,11:02.2,0.248,0,0,2022-10-24-0908_DATABASE_4_log,,,,,,
2722,4,11:02.2,-0.421,0,0,2022-10-24-0909_DATABASE_4_log,,,,,,
2723,4,16:25.8,0,0,0,2022-10-24-0910_DATABASE_4_log,,,,,,
2724,4,16:25.8,0,0,0,2022-10-24-0911_DATABASE_4_log,,,,,,
2725,4,16:25.8,-0.441,0,0,2022-10-24-0912_DATABASE_4_log,,,,,,
2726,4,16:25.8,0,0,0,2022-10-24-0913_DATABASE_4_log,,,,,,
2727,4,16:25.8,-0.2,0,0,2022-10-24-0914_DATABASE_4_log,,,,,,
2728,4,16:25.8,0.295,0,0,2022-10-24-0915_DATABASE_4_log,,,,,,
2729,4,16:25.8,0.414,0,0,2022-10-24-0916_DATABASE_4_log,,,,,,
2730,4,16:25.8,-0.806,0,0,2022-10-24-0917_DATABASE_4_log,,,,,,
2731,4,16:25.8,-0.73,0,0,2022-10-24-0919_DATABASE_4_log,,,,,,
2732,4,16:25.8,0.005,0,0,2022-10-24-0920_DATABASE_4_log,,,,,,
2733,4,16:25.8,0.198,0,0,2022-10-24-0921_DATABASE_4_log,,,,,,
2734,4,16:25.8,0.234,0,0,2022-10-24-0922_DATABASE_4_log,,,,,,
2735,4,16:25.8,0,0,0,2022-10-24-0923_DATABASE_4_log,,,,,,
2736,4,16:25.8,0.434,0,0,2022-10-24-0924_DATABASE_4_log,,,,,,
2737,4,16:25.8,-0.002,0,0,2022-10-24-0925_DATABASE_4_log,,,,,,
2738,4,16:25.8,-0.301,0,0,2022-10-24-0926_DATABASE_4_log,,,,,,
2739,4,16:25.8,-0.893,0,0,2022-10-24-0927_DATABASE_4_log,,,,,,
2740,4,16:25.8,0,0,0,2022-10-24-0928_DATABASE_4_log,,,,,,
2741,4,16:25.8,-0.81,0,0,2022-10-24-0929_DATABASE_4_log,,,,,,
2742,4,16:25.8,0.659,0,0,2022-10-24-0930_DATABASE_4_log,,,,,,
2743,4,17:25.4,-0.19,0,0,2022-10-24-0932_DATABASE_4_log,,,,,,
2744,4,17:25.4,0,0,0,2022-10-24-0933_DATABASE_4_log,,,,,,
2745,4,17:25.4,0,0,0,2022-10-24-0934_DATABASE_4_log,,,,,,
2746,4,17:25.4,-0.469,0,0,2022-10-24-0935_DATABASE_4_log,,,,,,
2747,4,17:25.4,-0.469,0,0,2022-10-24-0936_DATABASE_4_log,,,,,,
2748,4,17:25.4,0.21,0,0,2022-10-24-0937_DATABASE_4_log,,,,,,
2749,4,17:25.4,0,0,0,2022-10-24-0938_DATABASE_4_log,,,,,,
2750,4,17:25.4,0,0,0,2022-10-24-0939_DATABASE_4_log,,,,,,
2751,4,17:25.4,-0.554,0,0,2022-10-24-0940_DATABASE_4_log,,,,,,
2752,4,17:25.4,-0.584,0,0,2022-10-24-0941_DATABASE_4_log,,,,,,
2753,4,17:25.4,0.596,0,0,2022-10-24-0942_DATABASE_4_log,,,,,,
2754,4,17:25.4,0.313,0,0,2022-10-24-0944_DATABASE_4_log,,,,,,
2755,4,17:25.4,0.002,0,0,2022-10-24-0945_DATABASE_4_log,,,,,,
2756,4,17:25.4,0.132,0,0,2022-10-24-0946_DATABASE_4_log,,,,,,
2757,4,17:25.4,0.237,0,0,2022-10-24-0947_DATABASE_4_log,,,,,,
2758,4,17:25.4,0,0,0,2022-10-24-0948_DATABASE_4_log,,,,,,
2759,4,17:25.4,0.094,0,0,2022-10-24-0949_DATABASE_4_log,,,,,,
2760,4,17:25.4,0,0,0,2022-10-24-0950_DATABASE_4_log,,,,,,
2761,4,17:25.4,0.443,0,0,2022-10-24-0951_DATABASE_4_log,,,,,,
2762,4,17:25.4,0.179,0,0,2022-10-24-0952_DATABASE_4_log,,,,,,
2763,4,18:47.7,0.099,0,0,2022-10-24-0953_DATABASE_4_log,,,,,,
2764,4,19:07.0,0.198,0,0,2022-10-24-0954_DATABASE_4_log,,,,,,
2765,4,19:07.0,0.058,0,0,2022-10-24-0955_DATABASE_4_log,,,,,,
2766,4,19:07.0,-0.304,0,0,2022-10-24-0957_DATABASE_4_log,,,,,,
2767,4,19:07.0,0.239,0,0,2022-10-24-0958_DATABASE_4_log,,,,,,
2768,4,19:07.0,0.021,0,0,2022-10-24-0959_DATABASE_4_log,,,,,,
2769,4,19:07.0,0.352,0,0,2022-10-24-1000_DATABASE_4_log,,,,,,
2770,4,19:07.0,-0.018,0,0,2022-10-24-1001_DATABASE_4_log,,,,,,
2771,4,19:07.0,0.177,0,0,2022-10-24-1002_DATABASE_4_log,,,,,,
2772,4,19:07.0,0,0,0,2022-10-24-1003_DATABASE_4_log,,,,,,
2773,4,19:07.0,0.786,0,0,2022-10-24-1004_DATABASE_4_log,,,,,,
2774,4,19:07.0,0,0,0,2022-10-24-1005_DATABASE_4_log,,,,,,
2775,4,19:07.0,0.054,0,0,2022-10-24-1006_DATABASE_4_log,,,,,,
2776,4,19:07.0,-0.784,0,0,2022-10-24-1007_DATABASE_4_log,,,,,,
2777,4,19:07.0,-0.621,0,0,2022-10-24-1008_DATABASE_4_log,,,,,,
2778,4,19:07.0,0.293,0,0,2022-10-24-1009_DATABASE_4_log,,,,,,
2779,4,19:07.0,-0.625,0,0,2022-10-24-1010_DATABASE_4_log,,,,,,
2780,4,19:07.0,0.176,0,0,2022-10-24-1011_DATABASE_4_log,,,,,,
2781,4,19:07.1,0.512,0,0,2022-10-24-1012_DATABASE_4_log,,,,,,
2782,4,20:39.9,-0.713,0,0,2022-10-24-1014_DATABASE_4_log,,,,,,
2783,4,20:40.0,0.138,0,0,2022-10-24-1015_DATABASE_4_log,,,,,,
2784,4,23:33.7,0,0,0,2022-10-24-1016_DATABASE_4_log,,,,,,
2785,4,23:33.7,0.006,0,0,2022-10-24-1017_DATABASE_4_log,,,,,,
2786,4,23:33.7,0.262,0,0,2022-10-24-1018_DATABASE_4_log,,,,,,
2787,4,23:33.7,-0.81,0,0,2022-10-24-1019_DATABASE_4_log,,,,,,
2788,4,23:33.7,-0.155,0,0,2022-10-24-1020_DATABASE_4_log,,,,,,
2789,4,23:33.7,-0.044,0,0,2022-10-24-1021_DATABASE_4_log,,,,,,
2790,4,23:33.7,0.054,0,0,2022-10-24-1022_DATABASE_4_log,,,,,,
2791,4,23:33.7,-0.752,0,0,2022-10-24-1023_DATABASE_4_log,,,,,,
2792,4,23:33.7,0.582,0,0,2022-10-24-1025_DATABASE_4_log,,,,,,
2793,4,23:33.7,-0.414,0,0,2022-10-24-1026_DATABASE_4_log,,,,,,
2794,4,23:33.7,-0.539,0,0,2022-10-24-1027_DATABASE_4_log,,,,,,
2795,4,23:33.7,-0.516,0,0,2022-10-24-1028_DATABASE_4_log,,,,,,
2796,4,23:35.1,0.83,0,0,2022-10-24-1029_DATABASE_4_log,,,,,,
2797,4,24:46.6,-0.079,0,0,2022-10-24-1030_DATABASE_4_log,,,,,,
2798,4,25:40.7,-0.069,0,0,2022-10-24-1031_DATABASE_4_log,,,,,,
2799,4,26:08.9,0.548,0,0,2022-10-24-1032_DATABASE_4_log,,,,,,
2800,4,26:08.9,0.716,0,0,2022-10-24-1033_DATABASE_4_log,,,,,,
2801,4,26:08.9,0.089,0,0,2022-10-24-1034_DATABASE_4_log,,,,,,
2802,4,26:08.9,0.065,0,0,2022-10-24-1035_DATABASE_4_log,,,,,,
2803,4,26:08.9,0,0,0,2022-10-24-1036_DATABASE_4_log,,,,,,
2804,4,26:08.9,0,0,0,2022-10-24-1037_DATABASE_4_log,,,,,,
2805,4,26:08.9,0.33,0,0,2022-10-24-1038_DATABASE_4_log,,,,,,
2806,4,26:08.9,-0.601,0,0,2022-10-24-1039_DATABASE_4_log,,,,,,
2807,4,26:08.9,-0.552,0,0,2022-10-24-1041_DATABASE_4_log,,,,,,
2808,4,26:08.9,0.131,0,0,2022-10-24-1042_DATABASE_4_log,,,,,,
2809,4,26:08.9,0.847,0,0,2022-10-24-1043_DATABASE_4_log,,,,,,
2810,4,26:08.9,0.056,0,0,2022-10-24-1044_DATABASE_4_log,,,,,,
2811,4,26:08.9,-0.676,0,0,2022-10-24-1045_DATABASE_4_log,,,,,,
2812,4,26:08.9,0.244,0,0,2022-10-24-1046_DATABASE_4_log,,,,,,
2813,4,26:08.9,0,0,0,2022-10-24-1047_DATABASE_4_log,,,,,,
2814,4,26:08.9,0.112,0,0,2022-10-24-1048_DATABASE_4_log,,,,,,
2815,4,30:03.3,-0.105,0,0,2022-10-24-1049_DATABASE_4_log,,,,,,
2816,4,31:39.9,0.305,0,0,2022-10-24-1051_DATABASE_4_log,,,,,,
2817,4,31:39.9,0,0,0,2022-10-24-1052_DATABASE_4_log,,,,,,
2818,4,31:39.9,-0.012,0,0,2022-10-24-1053_DATABASE_4_log,,,,,,
2819,4,31:39.9,0.36,0,0,2022-10-24-1054_DATABASE_4_log,,,,,,
2820,4,31:40.0,0.095,0,0,2022-10-24-1055_DATABASE_4_log,,,,,,
2821,4,31:40.0,0.026,0,0,2022-10-24-1056_DATABASE_4_log,,,,,,
2822,4,31:40.0,-0.168,0,0,2022-10-24-1057_DATABASE_4_log,,,,,,
2823,4,31:41.3,-0.614,0,0,2022-10-24-1058_DATABASE_4_log,,,,,,
2824,4,31:41.3,0.179,0,0,2022-10-24-1059_DATABASE_4_log,,,,,,
2825,4,31:41.3,0,0,0,2022-10-24-1100_DATABASE_4_log,,,,,,
2826,4,31:41.3,0.802,0,0,2022-10-24-1102_DATABASE_4_log,,,,,,
2827,4,31:41.3,-0.436,0,0,2022-10-24-1103_DATABASE_4_log,,,,,,
2828,4,31:42.6,0.417,0,0,2022-10-24-1104_DATABASE_4_log,,,,,,
2829,4,31:42.6,0,0,0,2022-10-24-1105_DATABASE_4_log,,,,,,
2830,4,31:46.5,-0.019,0,0,2022-10-24-1106_DATABASE_4_log,,,,,,
2831,4,31:46.5,0.148,0,0,2022-10-24-1107_DATABASE_4_log,,,,,,
2832,4,31:46.5,-0.815,0,0,2022-10-24-1108_DATABASE_4_log,,,,,,
2833,4,31:46.5,0.443,0,0,2022-10-24-1109_DATABASE_4_log,,,,,,
2834,4,32:31.7,0.438,0,0,2022-10-24-1110_DATABASE_4_log,,,,,,
2835,4,32:31.8,0.374,0,0,2022-10-24-1111_DATABASE_4_log,,,,,,
2836,4,32:31.8,0.389,0,0,2022-10-24-1113_DATABASE_4_log,,,,,,
2837,4,32:31.8,0.181,0,0,2022-10-24-1114_DATABASE_4_log,,,,,,
2838,4,32:31.8,0.412,0,0,2022-10-24-1115_DATABASE_4_log,,,,,,
2839,4,32:31.8,0,0,0,2022-10-24-1116_DATABASE_4_log,,,,,,
2840,4,32:31.8,0.392,0,0,2022-10-24-1117_DATABASE_4_log,,,,,,
2841,4,32:31.8,0.059,0,0,2022-10-24-1118_DATABASE_4_log,,,,,,
2842,4,32:31.8,-0.516,0,0,2022-10-24-1119_DATABASE_4_log,,,,,,
2843,4,32:31.8,-0.275,0,0,2022-10-24-1120_DATABASE_4_log,,,,,,
2844,4,32:31.8,0,0,0,2022-10-24-1121_DATABASE_4_log,,,,,,
2845,4,35:17.3,-0.763,0,0,2022-10-24-1122_DATABASE_4_log,,,,,,
2846,4,35:17.3,-0.02,0,0,2022-10-24-1124_DATABASE_4_log,,,,,,
2847,4,35:17.3,0.131,0,0,2022-10-24-1125_DATABASE_4_log,,,,,,
2848,4,35:17.3,0.235,0,0,2022-10-24-1126_DATABASE_4_log,,,,,,
2849,4,35:17.3,0.224,0,0,2022-10-24-1127_DATABASE_4_log,,,,,,
2850,4,35:17.3,0.097,0,0,2022-10-24-1128_DATABASE_4_log,,,,,,
2851,4,35:17.3,0.389,0,0,2022-10-24-1129_DATABASE_4_log,,,,,,
2852,4,35:17.3,0.252,0,0,2022-10-24-1130_DATABASE_4_log,,,,,,
2853,4,35:17.3,0,0,0,2022-10-24-1131_DATABASE_4_log,,,,,,
2854,4,35:17.3,0.281,0,0,2022-10-24-1132_DATABASE_4_log,,,,,,
2855,4,35:48.4,0,0,0,2022-10-24-1133_DATABASE_4_log,,,,,,
2856,4,36:00.9,0,0,0,2022-10-24-1135_DATABASE_4_log,,,,,,
2857,4,36:00.9,0.015,0,0,2022-10-24-1136_DATABASE_4_log,,,,,,
2858,4,36:00.9,-0.589,0,0,2022-10-24-1137_DATABASE_4_log,,,,,,
2859,4,36:00.9,0.279,0,0,2022-10-24-1138_DATABASE_4_log,,,,,,
2860,4,36:00.9,0.252,0,0,2022-10-24-1139_DATABASE_4_log,,,,,,
2861,4,36:00.9,0.39,0,0,2022-10-24-1140_DATABASE_4_log,,,,,,
2862,4,36:00.9,0.575,0,0,2022-10-24-1141_DATABASE_4_log,,,,,,
2863,4,36:00.9,-0.078,0,0,2022-10-24-1142_DATABASE_4_log,,,,,,
2864,4,36:00.9,0.042,0,0,2022-10-24-1143_DATABASE_4_log,,,,,,
2865,4,36:02.5,0.386,0,0,2022-10-24-1144_DATABASE_4_log,,,,,,
2866,4,36:02.5,0.029,0,0,2022-10-24-1145_DATABASE_4_log,,,,,,
2867,4,36:02.5,0.014,0,0,2022-10-24-1146_DATABASE_4_log,,,,,,
2868,4,36:02.5,0.261,0,0,2022-10-24-1147_DATABASE_4_log,,,,,,
2869,4,36:02.5,0.333,0,0,2022-10-24-1148_DATABASE_4_log,,,,,,
2870,4,36:02.5,0.522,0,0,2022-10-24-1149_DATABASE_4_log,,,,,,
2871,4,36:05.1,0.175,0,0,2022-10-24-1151_DATABASE_4_log,,,,,,
2872,4,36:05.1,0.233,0,0,2022-10-24-1152_DATABASE_4_log,,,,,,
2873,4,36:20.0,-0.691,0,0,2022-10-24-1153_DATABASE_4_log,,,,,,
2874,4,38:11.0,-0.582,0,0,2022-10-24-1154_DATABASE_4_log,,,,,,
2875,4,38:11.0,0.139,0,0,2022-10-24-1155_DATABASE_4_log,,,,,,
2876,4,38:11.0,0.056,0,0,2022-10-24-1156_DATABASE_4_log,,,,,,
2877,4,38:11.0,0,0,0,2022-10-24-1157_DATABASE_4_log,,,,,,
2878,4,38:11.0,0,0,0,2022-10-24-1158_DATABASE_4_log,,,,,,
2879,4,38:11.0,0,0,0,2022-10-24-1159_DATABASE_4_log,,,,,,
2880,4,38:11.0,0.006,0,0,2022-10-24-1200_DATABASE_4_log,,,,,,
2881,4,38:11.0,0.028,0,0,2022-10-24-1201_DATABASE_4_log,,,,,,
2882,4,38:11.0,-0.715,0,0,2022-10-24-1202_DATABASE_4_log,,,,,,
2883,4,38:11.0,-0.703,0,0,2022-10-24-1204_DATABASE_4_log,,,,,,
2884,4,38:11.0,-0.697,0,0,2022-10-24-1205_DATABASE_4_log,,,,,,
2885,4,38:11.0,-0.662,0,0,2022-10-24-1206_DATABASE_4_log,,,,,,
2886,4,38:11.0,0.157,0,0,2022-10-24-1207_DATABASE_4_log,,,,,,
2887,4,38:11.0,0.071,0,0,2022-10-24-1208_DATABASE_4_log,,,,,,
2888,4,38:11.0,0.173,0,0,2022-10-24-1209_DATABASE_4_log,,,,,,
2889,4,38:12.2,0.079,0,0,2022-10-24-1210_DATABASE_4_log,,,,,,
2890,4,39:22.4,0.365,0,0,2022-10-24-1211_DATABASE_4_log,,,,,,
2891,4,39:22.4,-0.582,0,0,2022-10-24-1212_DATABASE_4_log,,,,,,
2892,4,39:22.4,0,0,0,2022-10-24-1213_DATABASE_4_log,,,,,,
2893,4,39:22.4,0.16,0,0,2022-10-24-1215_DATABASE_4_log,,,,,,
2894,4,39:22.4,-0.043,0,0,2022-10-24-1216_DATABASE_4_log,,,,,,
2895,4,39:22.4,-0.029,0,0,2022-10-24-1217_DATABASE_4_log,,,,,,
2896,4,39:22.4,0.465,0,0,2022-10-24-1218_DATABASE_4_log,,,,,,
2897,4,39:22.4,0.264,0,0,2022-10-24-1219_DATABASE_4_log,,,,,,
2898,4,39:22.4,0.393,0,0,2022-10-24-1220_DATABASE_4_log,,,,,,
2899,4,39:22.4,0.037,0,0,2022-10-24-1221_DATABASE_4_log,,,,,,
2900,4,39:22.5,0.584,0,0,2022-10-24-1222_DATABASE_4_log,,,,,,
2901,4,39:22.5,0.316,0,0,2022-10-24-1223_DATABASE_4_log,,,,,,
2902,4,39:22.5,0.064,0,0,2022-10-24-1225_DATABASE_4_log,,,,,,
2903,4,39:22.5,-0.673,0,0,2022-10-24-1226_DATABASE_4_log,,,,,,
2904,4,39:22.5,-0.056,0,0,2022-10-24-1227_DATABASE_4_log,,,,,,
2905,4,39:22.5,-0.508,0,0,2022-10-24-1228_DATABASE_4_log,,,,,,
2906,4,39:22.5,0.02,0,0,2022-10-24-1229_DATABASE_4_log,,,,,,
2907,4,39:22.5,0.01,0,0,2022-10-24-1230_DATABASE_4_log,,,,,,
2908,4,46:23.1,0.044,0,0,2022-10-24-1231_DATABASE_4_log,,,,,,
2909,4,46:23.1,0,0,0,2022-10-24-1232_DATABASE_4_log,,,,,,
2910,4,46:23.1,0.021,0,0,2022-10-24-1233_DATABASE_4_log,,,,,,
2911,4,46:23.1,0.344,0,0,2022-10-24-1234_DATABASE_4_log,,,,,,
2912,4,46:23.1,0.21,0,0,2022-10-24-1235_DATABASE_4_log,,,,,,
2913,4,46:23.1,0.23,0,0,2022-10-24-1237_DATABASE_4_log,,,,,,
2914,4,46:23.1,-0.709,0,0,2022-10-24-1238_DATABASE_4_log,,,,,,
2915,4,46:23.1,0.897,0,0,2022-10-24-1239_DATABASE_4_log,,,,,,
2916,4,46:23.1,0.368,0,0,2022-10-24-1240_DATABASE_4_log,,,,,,
2917,4,46:23.2,0,0,0,2022-10-24-1241_DATABASE_4_log,,,,,,
2918,4,46:23.9,0.641,0,0,2022-10-24-1242_DATABASE_4_log,,,,,,
2919,4,46:23.9,0.089,0,0,2022-10-24-1243_DATABASE_4_log,,,,,,
2920,4,46:23.9,0.421,0,0,2022-10-24-1244_DATABASE_4_log,,,,,,
2921,4,46:24.0,0.338,0,0,2022-10-24-1245_DATABASE_4_log,,,,,,
2922,4,46:24.0,0.503,0,0,2022-10-24-1246_DATABASE_4_log,,,,,,
2923,4,46:24.0,0.349,0,0,2022-10-24-1247_DATABASE_4_log,,,,,,
2924,4,46:24.0,0.218,0,0,2022-10-24-1249_DATABASE_4_log,,,,,,
2925,4,46:24.0,0,0,0,2022-10-24-1250_DATABASE_4_log,,,,,,
2926,4,45:40.1,0,0,0,2022-10-24-1251_DATABASE_4_log,,,,,,
2927,4,45:40.1,-0.654,0,0,2022-10-24-1252_DATABASE_4_log,,,,,,
2928,4,45:40.1,-0.077,0,0,2022-10-24-1253_DATABASE_4_log,,,,,,
2929,4,45:40.1,0.102,0,0,2022-10-24-1254_DATABASE_4_log,,,,,,
2930,4,45:40.1,0,0,0,2022-10-24-1255_DATABASE_4_log,,,,,,
2931,4,45:40.1,0.2,0,0,2022-10-24-1256_DATABASE_4_log,,,,,,
2932,4,45:40.1,0.243,0,0,2022-10-24-1257_DATABASE_4_log,,,,,,
2933,4,45:40.1,-0.601,0,0,2022-10-24-1258_DATABASE_4_log,,,,,,
2934,4,45:40.1,0.042,0,0,2022-10-24-1259_DATABASE_4_log,,,,,,
2935,4,45:40.1,0,0,0,2022-10-24-1301_DATABASE_4_log,,,,,,
2936,4,45:40.1,0,0,0,2022-10-24-1302_DATABASE_4_log,,,,,,
2937,4,45:40.1,-0.229,0,0,2022-10-24-1303_DATABASE_4_log,,,,,,
2938,4,45:40.1,0,0,0,2022-10-24-1304_DATABASE_4_log,,,,,,
2939,4,45:40.1,0.021,0,0,2022-10-24-1305_DATABASE_4_log,,,,,,
2940,4,45:40.1,-0.214,0,0,2022-10-24-1306_DATABASE_4_log,,,,,,
2941,4,45:40.1,0.024,0,0,2022-10-24-1307_DATABASE_4_log,,,,,,
2942,4,45:40.1,-0.657,0,0,2022-10-24-1308_DATABASE_4_log,,,,,,
2943,4,45:40.1,0.922,0,0,2022-10-24-1309_DATABASE_4_log,,,,,,
2944,4,45:43.2,0.009,0,0,2022-10-24-1310_DATABASE_4_log,,,,,,
2945,4,45:45.9,0.32,0,0,2022-10-24-1312_DATABASE_4_log,,,,,,
2946,4,50:00.9,0,0,0,2022-10-24-1313_DATABASE_4_log,,,,,,
2947,4,50:29.8,0.025,0,0,2022-10-24-1314_DATABASE_4_log,,,,,,
2948,4,53:15.2,-0.933,0,0,2022-10-24-1315_DATABASE_4_log,,,,,,
2949,4,53:15.2,-0.862,0,0,2022-10-24-1316_DATABASE_4_log,,,,,,
2950,4,53:15.2,0.06,0,0,2022-10-24-1317_DATABASE_4_log,,,,,,
2951,4,53:15.2,0.461,0,0,2022-10-24-1318_DATABASE_4_log,,,,,,
2952,4,53:15.2,0.024,0,0,2022-10-24-1319_DATABASE_4_log,,,,,,
2953,4,53:15.2,0.21,0,0,2022-10-24-1320_DATABASE_4_log,,,,,,
2954,4,53:15.2,0.208,0,0,2022-10-24-1321_DATABASE_4_log,,,,,,
2955,4,53:15.2,-0.521,0,0,2022-10-24-1322_DATABASE_4_log,,,,,,
2956,4,53:15.2,-0.219,0,0,2022-10-24-1324_DATABASE_4_log,,,,,,
2957,4,53:15.2,-0.798,0,0,2022-10-24-1325_DATABASE_4_log,,,,,,
2958,4,53:15.2,0.099,0,0,2022-10-24-1326_DATABASE_4_log,,,,,,
2959,4,53:15.2,0.299,0,0,2022-10-24-1327_DATABASE_4_log,,,,,,
2960,4,53:15.2,0.185,0,0,2022-10-24-1328_DATABASE_4_log,,,,,,
2961,4,53:15.2,0.351,0,0,2022-10-24-1329_DATABASE_4_log,,,,,,
2962,4,53:15.2,0.306,0,0,2022-10-24-1330_DATABASE_4_log,,,,,,
2963,4,53:15.2,0.093,0,0,2022-10-24-1331_DATABASE_4_log,,,,,,
